Confirmed,Genus,species,Sample.Type.Taken,Age_class,Sex,Date and Time,day.found,month.found,year.found,Latitude,Longitude,Northing,Easting,Confirmed Habitat,Aquatic or Terrestrial,Burrow.ID,Diameter,Scoped,Burrow_Status,Grid.ID,Wetland.ID,Notes,Citation,Site,County,State,Data_conta,Data_org,Region,Data.Source,Duplicate,Notes on duplicate
Confirmed,Rana,capito,,,,,0,,2015,31.940983,-81.558089,3555653.963,-7657155.101,incidental,,,,,,,,"Fort Stewart, frog found in upland",Terrell and Maerz 2068,Fort Stewart,Liberty,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,31.944514,-81.747483,3556047.032,-7674936.528,road,,,,,,,,"Fort Stewart, Gopher frog found on road",Terrell and Maerz 2071,Fort Stewart,Long,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,31.249545,-84.509195,3478683.437,-7934222.362,dip net,,,,,,,48,,Terrell and Maerz 2042,Ichauway breeding wetland W48,Baker,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,30.9472491,-82.12929703,3445032.011,-7710783.484,incidental,,,,,,,,1 present,Kevin Stogie,Trail Ridge,Charlton,Georgia,Matt Elliot,GA_DNR,Florida Peninsula,,,
Confirmed,Rana,capito,,,,,0,,2015,31.251953,-84.514942,3478951.494,-7934761.924,dip net,,,,,,,46,,Terrell and Maerz 2044,Ichauway breeding wetland W46,Baker,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,30.92756519,-82.12198864,3442840.808,-7710097.33,road,,,,,,,,1 individual,Matthew Stafford and crew,Swamp Perimeter Rd,Charlton,Georgia,Matt Elliot,GA_DNR,Florida Peninsula,,,
Confirmed,Rana,capito,,,,,0,,2015,32.028956,-81.715775,3565447.073,-7671959.594,incidental,,,,,,,,"Fort Stewart, frog found in upland near wetland",Terrell and Maerz 2087,Fort Stewart,Liberty,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,31.919194,-81.814344,3553228.423,-7681213.834,incidental,,,,,,,,"Fort Stewart, frog found in upland",Terrell and Maerz 2057,Fort Stewart,Long,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,31.949424,-82.666168,3556593.611,-7761188.102,burrow,,,,Y,Active,,,,Matthew Stoddard,Alligator_Crk,Wheeler,Georgia,Matt Elliott,GA_DNR,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,31.950472,-81.845044,3556710.274,-7684096.131,incidental,,,,,,,,"Fort Stewart, frog found in upland",Terrell and Maerz 2074,Fort Stewart,Long,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,31.952169,-81.793053,3556899.183,-7679214.909,dip net,,,,,,,,Fort Stewart Gopher frog wetland,Terrell and Maerz 2075,Fort Stewart,Long,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,31.299816,-84.461511,3484279.579,-7929745.507,dip net,,,,,,,15,,Terrell and Maerz 2050,Ichauway breeding wetland W15,Baker,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,31.270835,-84.497026,3481053.429,-7933079.865,dip net,,,,,,,53,,Terrell and Maerz 2049,Ichauway breeding wetland W53,Baker,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,31.942525,-81.773103,3555825.618,-7677341.885,road,,,,,,,,"Fort Stewart, Gopher frog found on road",Terrell and Maerz 2069,Fort Stewart,Long,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,30.91130744,-82.12414232,3441031.004,-7710299.53,incidental,,,,,,,,1 gopher frog,D Stevenson,Trail Ridge,Charlton,Georgia,Matt Elliot,GA_DNR,Florida Peninsula,,,
Confirmed,Rana,capito,,,,,0,,2015,31.937592,-81.738819,3555276.479,-7674123.101,incidental,,,,,,,,"Fort Stewart, frog found in upland",Terrell and Maerz 2063,Fort Stewart,Liberty,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,31.986308,-81.485269,3560699.519,-7650318.329,dip net,,,,,,,,Fort Stewart Gopher frog wetland,Terrell and Maerz 2081,Fort Stewart,Bryan,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,31.944053,-81.755153,3555995.714,-7675656.633,dip net,,,,,,,,Fort Stewart Gopher frog wetland,Terrell and Maerz 2070,Fort Stewart,Long,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,32.028722,-81.354211,3565421.024,-7638013.83,road,,,,,,,,"Fort Stewart, Gopher frog found on road",Terrell and Maerz 2086,Fort Stewart,Bryan,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,31.250399,-84.494669,3478778.504,-7932858.576,dip net,,,,,,,51,,Terrell and Maerz 2043,Ichauway breeding wetland W51,Baker,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,31.921067,-81.814283,3553436.924,-7681208.107,incidental,,,,,,,,"Fort Stewart, frog found in upland near wetland",Terrell and Maerz 2058,Fort Stewart,Long,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,31.933556,-81.428039,3554827.193,-7644945.239,incidental,,,,,,,,"Fort Stewart, frog found in upland",Terrell and Maerz 2060,Fort Stewart,Liberty,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,32.044819,-81.800728,3567212.934,-7679935.483,dip net,,,,,,,,Fort Stewart Gopher frog wetland,Terrell and Maerz 2089,Fort Stewart,Tattnall,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,31.937603,-81.737667,3555277.703,-7674014.944,road,,,,,,,,"Fort Stewart, Gopher frog found on road",Terrell and Maerz 2064,Fort Stewart,Liberty,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,31.915764,-81.672856,3552846.597,-7667930.105,road,,,,,,,,"Fort Stewart, Gopher frog found on road",Terrell and Maerz 2055,Fort Stewart,Liberty,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,31.946981,-81.464839,3556321.657,-7648400.24,incidental,,,,,,,,"Fort Stewart, frog found in upland",Terrell and Maerz 2072,Fort Stewart,Liberty,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,31.960686,-81.479753,3557847.291,-7649800.454,road,,,,,,,,"Fort Stewart, Gopher frog found on road edge",Terrell and Maerz 2076,Fort Stewart,Liberty,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,32.018144,-81.513819,3564243.486,-7652998.772,dip net,,,,,,,,Fort Stewart Gopher frog wetland,Terrell and Maerz 2083,Fort Stewart,Bryan,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2015,31.951739,-82.66285,3556851.315,-7760876.589,burrow,,,,Y,Active,,,,Matthew Stoddard,Alligator_Crk,Wheeler,Georgia,Matt Elliott,GA_DNR,Coastal Plain,,,
Confirmed,Rana,capito,,Larva,,,2,,2015,31.25655647,-84.52530986,3479463.95,-7935735.32,dip net,,,,,,,42,JC dip net,,Ich_wetland_42,Baker,Georgia,Lora Smith,GA_Ichauway,Coastal Plain,,,
Confirmed,Rana,capito,,,,,3,,2015,30.731339,-82.116655,3420997.009,-7709596.576,burrow,,,,,Active,,,,,Trail Ridge,Charlton,Georgia,Lance Paden,GA_DNR/UGA,Florida Peninsula,,,
Confirmed,Rana,capito,,eggs,,,4,,2015,32.51129799,-84.55952127,3619141.137,-7938947.29,dip net,,,,,,,,~ 4 egg masses,Sean Graham,"Pond south of Geneva, GA",Marion,Georgia,Matt Elliot,GA_DNR,Coastal Plain,,,
Confirmed,Rana,capito,,Larva,,,4,,2015,31.24215604,-84.50616762,3477860.902,-7933938.134,dip net,,,,,,,50,JC dip net,,Ich_wetland_50,Baker,Georgia,Lora Smith,GA_Ichauway,Coastal Plain,,,
Confirmed,Rana,capito,,,,,4,,2015,32.51129799,-84.55952127,3619141.137,-7938947.29,museum,,,,,,,,"Museum specimens: AUM 923, 924, 925, 16911, 16912",various but unknown,"Pond south of Geneva, GA",Marion,Georgia,Matt Elliot,GA_DNR,Coastal Plain,,,
Confirmed,Rana,capito,,,,,4,,2015,32.51129799,-84.55952127,3619141.137,-7938947.29,dip net,,,,,,,,present as reported by Sean Graham,"Bob Mount, Dan Speake, Phil Wilinson","Pond south of Geneva, GA",Marion,Georgia,Matt Elliot,GA_DNR,Coastal Plain,,,
Confirmed,Rana,capito,,,,,4,,2015,32.47709591,-84.55291097,3615333.779,-7938326.676,burrow,,,,,,,,"1 large frog, 2 possible small frogs nearby; in tortoise burrow near edge of bermuda grass pasture; Oakland Farms, about 2800 ft W of Hwy 41 near N end of pasture",Matthew Stoddard,Oakland Farms/S of Geneva,Marion,Georgia,Matt Elliot,GA_DNR,Coastal Plain,,,
Confirmed,Rana,capito,,Larva,,,4,,2015,31.24215604,-84.50616762,3477860.902,-7933938.134,dip net,,,,,,,50,JC dip net,,Ich_wetland_50,Baker,Georgia,Lora Smith,GA_Ichauway,Coastal Plain,,,
Confirmed,Rana,capito,,,,,4,,2015,30.728482,-82.117907,3420678.969,-7709714.121,burrow,,,,,Active,,,,,Trail Ridge,Charlton,Georgia,Lance Paden,UGA,Florida Peninsula,,,
Confirmed,Rana,capito,,,,,4,,2015,32.47711788,-84.55291182,3615336.225,-7938326.755,,,,,,,,,,,Oakland Farm,,,Stoddard,GA_DNR,,,,
Confirmed,Rana,capito,,,,,4,,2015,30.730404,-82.115867,3420892.925,-7709522.594,burrow,,,,,Active,,,,,Trail Ridge,Charlton,Georgia,Lance Paden,UGA,Florida Peninsula,,,
Confirmed,Rana,capito,,,,,4,,2015,30.731234,-82.119001,3420985.32,-7709816.832,burrow,,,,,Active,,,,,Trail Ridge,Charlton,Georgia,Lance Paden,UGA,Florida Peninsula,,,
Confirmed,Rana,capito,,,,,4,,2015,30.728505,-82.117598,3420681.529,-7709685.11,burrow,,,,,Active,,,,,Trail Ridge,Charlton,Georgia,Lance Paden,UGA,Florida Peninsula,,,
Confirmed,Rana,capito,,,,,9,,2015,32.57057,-84.274967,3625739.267,-7912231.654,burrow,,,5,Y,Active,,,,H. Gaya LTDS,Fall Line Sandhills WMA,Taylor,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,9,,2015,32.570488,-84.275389,3625730.139,-7912271.274,burrow,,,24,Y,Inactive,,,,H. Gaya LTDS,Fall Line Sandhills WMA,Taylor,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,10,,2015,32.572537,-84.269392,3625958.233,-7911708.24,burrow,,,15,Y,Active,,,,H. Gaya LTDS,Fall Line Sandhills WMA,Taylor,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,Larva,,,11,,2015,31.25925812,-84.52927469,3479764.696,-7936107.562,dip net,,,,,,,41,JC dip net,,Ich_wetland_41,Baker,Georgia,Lora Smith,GA_Ichauway,Coastal Plain,,,
Confirmed,Rana,capito,,,,,18,,2015,31.203892,-85.089041,3473601.368,-7988661.729,burrow,,,37,Y,Active,,,,H. Gaya LTDS,William's Bluffs Nature Preserve,Early,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,18,,2015,31.203139,-85.078813,3473517.545,-7987701.464,burrow,,,37,Y,Active,,,,H. Gaya LTDS,William's Bluffs Nature Preserve,Early,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,19,,2015,31.207303,-85.079551,3473981.079,-7987770.752,burrow,,,40,Y,Active,,,,H. Gaya LTDS,William's Bluffs Nature Preserve,Early,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,19,,2015,31.204543,-85.081467,3473673.837,-7987950.638,burrow,,,39,Y,Active,,,,H. Gaya LTDS,William's Bluffs Nature Preserve,Early,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,Larva,,,21,,2015,31.2707543,-84.49700082,3481044.445,-7933077.501,dip net,,,,,,,53,JC dip net,,Ich_wetland_53,Baker,Georgia,Lora Smith,GA_Ichauway,Coastal Plain,,,
Confirmed,Rana,capito,,Larva,,,29,,2015,31.25925812,-84.52927469,3479764.696,-7936107.562,dip net,,,,,,,41,JC dip net,,Ich_wetland_41,Baker,Georgia,Lora Smith,GA_Ichauway,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2016,30.644899,-83.390198,3411374.552,-7829164.315,burrow,,,,,,,,,,Tall Timbers,Brooks,Georgia,Matt Elliot,GA_DNR,Florida Peninsula,,,
Confirmed,Rana,capito,,adult,,,0,,2016,31.536291,-83.356498,3510603.856,-7826000.36,call,,,,,,,,,Cork and Maerz,Lentile Tract,Irwin,Georgia,John Maerz,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,3,,2016,31.012355,-81.977461,3452279.567,-7696528.221,burrow,,,,,Active,,,Gopher frog (at entrance and then hopped down burrow),,Mission Mine,Charlton,Georgia,Lance Paden,UGA,Florida Peninsula,,,
Confirmed,Rana,capito,,,,,3,,2016,31.012855,-81.977405,3452335.227,-7696522.964,burrow,,,,,Active,,,Gopher frog (sitting at entrance and later found inside the burrow when scoped),,Mission Mine,Charlton,Georgia,Lance Paden,UGA,Florida Peninsula,,,
Confirmed,Rana,capito,,,,,3,,2016,31.01274881,-81.97749888,3452323.406,-7696531.778,burrow,,,,,,,,2 frogs in different tortoise burrows in open field,"Lance Paden, Kimberly Andrews",Lowther Rd/N of Folkston,Charlton,Georgia,Matt Elliot,GA_DNR,Florida Peninsula,,,
Confirmed,Rana,capito,,,,,12,,2016,31.012332,-81.97731,3452277.007,-7696514.044,burrow,,,,,Active,,,Same frog as 9/12/16 and 9/29/16 at this site. Moved to another burrow,,Mission Mine,Charlton,Georgia,Lance Paden,UGA,Florida Peninsula,,,
Confirmed,Rana,capito,,,,,29,,2016,31.0128,-81.978403,3452329.104,-7696616.662,burrow,,,,,Active,,,Same frog as 9/12/16 and 9/29/16 at this site.,,Mission Mine,Charlton,Georgia,Lance Paden,UGA,Florida Peninsula,,,
Confirmed,Rana,capito,,,,,29,,2016,31.011866,-81.979828,3452225.132,-7696750.449,burrow,,,,,Active,,,"Same frog as 9/12/16 and 9/29/16 at this site. Release burrow for same frog, moved outside impact area",,Mission Mine,Charlton,Georgia,Lance Paden,UGA,Florida Peninsula,,,
Confirmed,Rana,capito,,,,,0,,2018,30.926006,-81.546204,3442667.24,-7656039.267,burrow,,,20,Y,Active,,,,GA_DNR surveys,Cabin Bluff,Camden,Georgia,Matt Elliott,GA_DNR,Florida Peninsula,,,
Confirmed,Rana,capito,,,,,0,,2018,32.572976,-84.268974,3626007.102,-7911668.996,burrow,,,16,Y,Active,,,,GA_DNR surveys,Fall Line Sandhills WMA,Taylor,Georgia,Matt Elliott,GA_DNR,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2018,32.574589,-84.272291,3626186.66,-7911980.415,burrow,,,10,Y,Active,,,,GA_DNR surveys,Fall Line Sandhills WMA,Taylor,Georgia,Matt Elliott,GA_DNR,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2018,32.5494669,-84.3516643,3623390.081,-7919432.45,burrow,,,,Y,Active,,,,,Holman,Taylor,Georgia,Tom Prebyll,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2018,32.574465,-84.264726,3626172.857,-7911270.169,burrow,,,13,Y,Active,,,,GA_DNR surveys,Fall Line Sandhills WMA,Taylor,Georgia,Matt Elliott,GA_DNR,Coastal Plain,,,
Confirmed,Rana,capito,,,,,0,,2018,30.929464,-81.528275,3443052.183,-7654355.986,burrow,,,36,Y,Active,,,,GA_DNR surveys,Cabin Bluff,Camden,Georgia,Matt Elliott,GA_DNR,Florida Peninsula,,,
Confirmed,Rana,capito,,,,,0,,2018,30.930983,-81.528735,3443221.277,-7654399.174,burrow,,,6,Y,Active,,,,GA_DNR surveys,Cabin Bluff,Camden,Georgia,Matt Elliott,GA_DNR,Florida Peninsula,,,
Confirmed,Rana,capito,,Adult,,,1,7,2019,32.578494,-84.270578,,,Tortoise burrow,,,NA,NA,NA,,,"Large adult on aprin observed in front of medium, juvenile sized tortoise burrow",,Sandhills WMA,Taylor,Georgia,Maerz Lab - Maerz and Hunt,GA_UGA,Coastal Plain,,,
Confirmed,Rana,capito,,unkown,,,3,,2020,30.93297848,-81.61880746,3443443.413,-7662855.708,Tortoise burrow,,,11,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,3,,2020,30.93306452,-81.61713228,3443452.991,-7662698.433,Tortoise burrow,,,17,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,3,,2020,30.93302942,-81.61700896,3443449.084,-7662686.855,Tortoise burrow,,,12,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,3,,2020,30.93312785,-81.61784565,3443460.041,-7662765.408,Tortoise burrow,,,17,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,3,,2020,30.9330788,-81.61927496,3443454.581,-7662899.6,Tortoise burrow,,,13,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,3,,2020,30.9330861,-81.61897378,3443455.393,-7662871.324,Tortoise burrow,,,14,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,4,,2020,30.93172457,-81.56783573,3443303.828,-7658070.181,Tortoise burrow,,,13,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,7,,2020,30.95211184,-81.54483672,3445573.329,-7655910.899,Tortoise burrow,,,40,,,,,double occupancy,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,10,,2020,30.93292767,-81.61706831,3443437.757,-7662692.427,Tortoise burrow,,,20,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,Metamorph,,,10,,2020,30.93448043,-81.61790986,3443610.609,-7662771.436,Tortoise burrow,,,0,,,,,gopher frog juvenile this years,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,10,,2020,30.93437588,-81.61836201,3443598.971,-7662813.887,Tortoise burrow,,,8,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,Metamorph,,,10,,2020,30.95483301,-81.63170517,3445876.248,-7664066.622,Tortoise burrow,,,0,,,,,gopher frog juvenile this years,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,Metamorph,,,10,,2020,30.95306253,-81.62867748,3445679.159,-7663782.364,Tortoise burrow,,,0,,,,,3 juvenile gopher frogs this years,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,Metamorph,,,10,,2020,30.94900568,-81.63109776,3445227.553,-7664009.594,Tortoise burrow,,,0,,,,,gopher frog juvenile this year,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,11,,2020,30.9474952,-81.63319241,3445059.407,-7664206.253,Tortoise burrow,,,20,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,11,,2020,30.9367707,-81.61831925,3443865.561,-7662809.872,Tortoise burrow,,,13,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,11,,2020,30.94658861,-81.63361067,3444958.486,-7664245.521,Tortoise burrow,,,14,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,adult,male,,11,,2020,31.516223,-83.348087,3508369.896,-7825210.685,dip net,,,,,,,,Male heard calling and captured in dipnet,,wetland,Irwin,Georgia,Daniel Sollenberger,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,11,,2020,30.94414033,-81.61850365,3444685.945,-7662827.185,Tortoise burrow,,,18,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,11,,2020,30.93648072,-81.61772436,3443833.281,-7662754.021,Tortoise burrow,,,9,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,12,,2020,30.94556203,-81.63474199,3444844.207,-7664351.736,Tortoise burrow,,,35,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,12,,2020,30.94537433,-81.63547747,3444823.313,-7664420.787,Tortoise burrow,,,6,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,12,,2020,30.94544376,-81.63524101,3444831.042,-7664398.587,Tortoise burrow,,,28,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,12,,2020,30.94758415,-81.63444036,3445069.309,-7664323.417,Tortoise burrow,,,37,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,13,,2020,30.95081483,-81.63068261,3445428.947,-7663970.618,Tortoise burrow,,,11,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,13,,2020,30.95115348,-81.63183209,3445466.645,-7664078.538,Tortoise burrow,,,15,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,13,,2020,30.95106661,-81.63277169,3445456.975,-7664166.753,Tortoise burrow,,,38,,,,,"gopher frog, weird angle",,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,16,,2020,30.93947425,-81.61687966,3444166.519,-7662674.715,Tortoise burrow,,,7,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,16,,2020,30.95503248,-81.62762426,3445898.453,-7663683.482,Tortoise burrow,,,33,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,17,,2020,30.94061151,-81.61455846,3444293.118,-7662456.787,Tortoise burrow,,,21,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,17,,2020,30.93653045,-81.616177,3443838.817,-7662608.745,Tortoise burrow,,,36,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,18,,2020,30.95265156,-81.62877914,3445633.41,-7663791.909,Tortoise burrow,,,9,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,19,,2020,30.93843253,-81.61593451,3444050.555,-7662585.979,Tortoise burrow,,,9,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,19,,2020,30.94495595,-81.63418642,3444776.739,-7664299.576,Tortoise burrow,,,11,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,19,,2020,30.94265452,-81.63522746,3444520.545,-7664397.315,Tortoise burrow,,,23,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,19,,2020,30.94075003,-81.58217487,3444308.538,-7659416.425,Tortoise burrow,,,11,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,19,,2020,30.93750982,-81.61848405,3443947.84,-7662825.345,Tortoise burrow,,,30,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,19,,2020,30.93564922,-81.61585561,3443740.719,-7662578.571,Tortoise burrow,,,18,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,19,,2020,30.94525918,-81.63384579,3444810.494,-7664267.596,Tortoise burrow,,,40,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,20,,2020,30.9398688,-81.63506284,3444210.44,-7664381.86,Tortoise burrow,,,40,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,Juvenile,,,20,,2020,30.95457466,-81.63127326,3445847.489,-7664026.071,Tortoise burrow,,,31,,,,,"gopher frog, juvenile subadult",,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,22,,2020,30.95358951,-81.62770584,3445737.822,-7663691.141,Tortoise burrow,,,35,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,24,,2020,30.95003455,-81.62959339,3445342.086,-7663868.355,Tortoise burrow,,,11,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,25,,2020,30.94947035,-81.63203771,3445279.28,-7664097.842,Tortoise burrow,,,18,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,25,,2020,30.94930593,-81.63368769,3445260.977,-7664252.752,Tortoise burrow,,,22,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,27,,2020,30.93564527,-81.63910327,3443740.279,-7664761.199,Tortoise burrow,,,21,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,28,,2020,30.93695538,-81.59175149,3443886.12,-7660315.534,Tortoise burrow,,,19,,,,,,,Ceylon,Camden,Georgia,GDNR tortoise crew,GA_DNR,,,,
Confirmed,Rana,capito,,unkown,,,3,,2021,30.95083402,-81.63140964,3445431.083,-7664038.876,Tortoise burrow,,,,,,,,,,Ceylon,Camden,Georgia,Maerz Lab - Carlson,GA_UGA,,,,
